id,year,output,employment,capital,log_output,log_employment,log_capital,foreign,entry,age,export,exporter,import,importer,hicapital,hiemployment,research,log_research
942,2006,19.45918,619,141.3593,2.968319,6.428105,4.951305,1,1991,15,0,1,893.7173,1,0,1,179.3097,5.189115
942,2007,21.47124,444,182.1501,3.066715,6.095825,5.204831,1,1991,16,13.62937,1,506.8994,1,1,1,209.7531,5.345931
942,2008,30.95199,276,504.3551,3.432437,5.620401,6.22328,1,1991,17,5.799086,1,340.5791,1,1,1,536.2643,6.284627
942,2009,22.69172,286,236.1933,3.122,5.655992,5.464651,1,1991,18,6.49283,1,684.0028,1,1,1,268.4081,5.592509
942,2010,18.11285,149,150.3044,2.896621,5.003946,5.012663,1,1991,19,6.692136,1,0,1,0,0,180.7242,5.196972
942,2011,18.94266,290,154.0674,2.941417,5.669881,5.03739,1,1991,20,8.108864,1,0,1,0,1,187.2639,5.232519
942,2012,24.63157,484,300.8585,3.204029,6.182085,5.70664,1,1991,21,0,1,505.3716,1,1,1,334.5743,5.812859
942,2013,23.41828,450,226.8552,3.153517,6.109248,5.424312,1,1991,22,7.926826,1,0,1,1,1,259.0727,5.557109
942,2014,21.51185,182,292.0511,3.068604,5.204007,5.676929,1,1991,23,3.889493,1,60.51949,1,1,0,320.2604,5.769135
942,2015,22.80752,340,299.5209,3.12709,5.828946,5.702184,1,1991,24,0,1,0,1,1,1,334.8555,5.813699
943,2006,14.47163,93,115.9388,2.67219,4.532599,4.753063,0,1993,13,0,1,0,0,0,0,144.9175,4.976165
943,2007,19.45001,148,139.2468,2.967847,4.997212,4.936248,0,1993,14,3.246837,1,0,0,0,0,171.2393,5.143062
943,2008,16.85599,39,144.9275,2.824706,3.663562,4.976233,0,1993,15,1.927485,1,0,0,0,0,171.8688,5.146731
943,2009,14.14816,139,95.31353,2.649584,4.934474,4.557172,0,1993,16,0,1,837.3135,0,0,0,124.7843,4.826586
943,2010,16.70228,108,140.7563,2.815545,4.682131,4.94703,0,1993,17,.7562645,1,162.7563,0,0,0,171.7137,5.145829
943,2011,16.61288,163,107.7669,2.810178,5.09375,4.679971,0,1993,18,1.766927,1,0,0,0,0,135.8693,4.911694
943,2012,10.29198,79,50.65545,2.331365,4.369448,3.925047,0,1993,19,0,1,0,0,0,0,77.81802,4.354373
943,2013,14.21357,109,94.52855,2.654197,4.691348,4.548902,0,1993,20,.5285508,1,66.52855,0,0,0,126.0703,4.836839
943,2014,12.78919,90,63.87539,2.5486,4.49981,4.156934,0,1993,21,.8753895,1,256.8754,0,0,0,92.14228,4.523334
943,2015,6.793635,49,31.21271,1.915986,3.89182,3.440825,0,1993,22,0,1,0,0,0,0,57.39879,4.050023
944,2006,16.49374,142,110.2601,2.802981,4.955827,4.702842,0,1993,13,1.260107,0,415.2601,1,0,0,133.5014,4.894112
944,2007,13.10037,118,127.7538,2.57264,4.770685,4.850105,0,1993,14,0,0,0,1,0,0,154.5728,5.040665
944,2008,11.23735,128,68.80536,2.419243,4.85203,4.231282,0,1993,15,0,0,0,1,0,0,91.22736,4.513355
944,2009,7.837276,73,41.46229,2.058891,4.29046,3.724784,0,1993,16,0,0,473.4623,1,0,0,68.93617,4.233181
944,2010,15.22186,119,119.7918,2.722733,4.779123,4.785755,0,1993,17,0,0,460.7918,1,0,0,145.136,4.977671
944,2011,14.41801,115,140.5894,2.668478,4.744932,4.945844,0,1993,18,0,0,0,1,0,0,169.4274,5.132424
944,2012,14.19627,110,105.3942,2.652979,4.70048,4.657707,0,1993,19,0,0,629.3942,1,0,0,136.6275,4.917259
944,2013,14.53895,96,108.7426,2.676831,4.564348,4.688984,0,1993,20,0,0,635.7426,1,0,0,140.0237,4.941812
944,2014,13.24644,112,95.09303,2.583729,4.718499,4.554856,0,1993,21,0,0,493.093,1,0,0,123.5113,4.816333
944,2015,13.06625,141,67.12344,2.570033,4.94876,4.206533,0,1993,22,.1234432,0,554.1234,1,0,0,94.86729,4.552479
945,2006,19.49706,434,160.0691,2.970263,6.073044,5.075606,1,1995,11,2.236797,1,0,0,0,1,189.9969,5.247008
945,2007,24.88824,659,279.0097,3.214396,6.490724,5.631247,1,1995,12,0,1,0,0,1,1,311.2602,5.740629
945,2008,21.94099,608,153.3693,3.088357,6.410175,5.032849,1,1995,13,0,1,920.6943,0,0,1,183.7976,5.213835
945,2009,19.02886,247,256.8466,2.945957,5.509388,5.548479,1,1995,14,3.22901,1,457.169,0,1,1,294.0367,5.683704
945,2010,23.69233,271,352.6592,3.165151,5.602119,5.865502,1,1995,15,4.043271,1,0,0,1,1,380.0435,5.940286
945,2011,22.88009,254,266.4816,3.130267,5.537334,5.585305,1,1995,16,6.892061,1,780.3021,0,1,1,297.576,5.69567
945,2012,12.80913,196,81.05634,2.550158,5.278115,4.395144,1,1995,17,0,1,0,0,0,0,108.0272,4.682383
945,2013,19.57621,540,155.7004,2.974315,6.291569,5.047934,1,1995,18,0,1,0,0,0,1,178.1916,5.182859
945,2014,20.01928,300,162.6508,2.996696,5.703783,5.091606,1,1995,19,6.035248,1,944.6252,0,1,1,190.2236,5.2482
945,2015,29.0132,620,435.0705,3.367751,6.429719,6.075508,1,1995,20,1.326291,1,0,0,1,1,463.7817,6.139414
946,2006,21.34729,448,269.0524,3.060925,6.104793,5.594906,1,1993,13,0,1,523.0786,1,1,1,299.5918,5.702421
946,2007,23.7142,110,299.7794,3.166074,4.70048,5.703047,1,1993,14,10.66031,1,0,1,1,0,328.0517,5.793171
946,2008,27.89543,725,349.0359,3.328463,6.586172,5.855175,1,1993,15,5.617814,1,0,1,1,1,379.2821,5.93828
946,2009,8.949282,440,33.35258,2.191573,6.086775,3.507135,1,1993,16,0,1,0,1,0,1,62.97193,4.142689
946,2010,22.91434,310,237.5426,3.131763,5.736572,5.470347,1,1993,17,7.443106,1,0,1,1,1,269.106,5.595105
946,2011,19.01535,219,147.0346,2.945246,5.389072,4.990668,1,1993,18,2.551971,1,0,1,0,1,174.4765,5.16179
946,2012,28.33644,480,435.1229,3.344148,6.173786,6.075628,1,1993,19,0,1,703.36,1,1,1,465.3867,6.142869
946,2013,20.05087,418,186.7556,2.998273,6.035481,5.229801,1,1993,20,3.77388,1,891.2739,1,1,1,217.0847,5.380287
946,2014,18.62657,249,113.5266,2.924589,5.517453,4.732037,1,1993,21,0,1,780.9365,1,0,1,140.6315,4.946143
946,2015,18.50813,213,145.629,2.91821,5.361292,4.981062,1,1993,22,0,1,324.1116,1,0,1,176.5678,5.173705
947,2006,16.03774,111,153.6479,2.774945,4.70953,5.034664,0,1990,16,0,1,1046.648,1,0,0,186.7472,5.229756
947,2007,14.23115,91,107.0356,2.655433,4.510859,4.673162,0,1990,17,.0355892,1,149.0356,1,0,0,137.2433,4.921756
947,2008,12.47501,120,54.31651,2.523728,4.787492,3.994828,0,1990,18,.316505,1,757.3165,1,0,0,87.2916,4.469254
947,2009,13.56285,127,98.54866,2.607334,4.844187,4.59055,0,1990,19,0,1,0,1,0,0,128.063,4.852522
947,2010,13.9726,144,123.6132,2.637098,4.969813,4.817157,0,1990,20,0,1,0,1,0,0,160.7233,5.079684
947,2011,15.82698,145,124.0741,2.761716,4.976734,4.820879,0,1990,21,.0740524,1,372.0741,1,0,0,158.1069,5.063272
947,2012,11.97892,142,53.82861,2.483149,4.955827,3.985805,0,1990,22,0,1,610.8286,1,0,0,83.81971,4.428668
947,2013,17.80669,103,128.0511,2.879574,4.634729,4.852429,0,1990,23,2.051116,1,612.0511,1,0,0,156.7459,5.054626
947,2014,13.299,70,87.31225,2.587689,4.248495,4.469491,0,1990,24,.3122518,1,299.3123,1,0,0,122.5474,4.808498
947,2015,13.76848,94,87.59678,2.622382,4.543295,4.472744,0,1990,25,.5967801,1,142.5968,1,0,0,117.2845,4.764603
948,2006,23.3278,673,254.6409,3.149646,6.511745,5.539854,1,1991,15,0,0,15.22161,1,1,1,283.8334,5.648387
948,2007,23.55588,246,260.2426,3.159376,5.505332,5.561614,1,1991,16,8.800679,0,121.8407,1,1,1,289.8188,5.669256
948,2008,34.59658,521,713.0433,3.543755,6.25575,6.569542,1,1991,17,0,0,933.3683,1,1,1,745.0892,6.613504
948,2009,24.51014,483,341.9525,3.199087,6.180017,5.834672,1,1991,18,0,0,21.56128,1,1,1,369.5715,5.912344
948,2010,26.91994,291,494.2838,3.292867,5.673323,6.20311,1,1991,19,0,0,317.8447,1,1,1,524.4998,6.262445
948,2011,30.55198,511,553.4273,3.41943,6.23637,6.316131,1,1991,20,0,0,0,1,1,1,576.6732,6.357275
948,2012,19.16155,169,222.931,2.952906,5.129899,5.406862,1,1991,21,.8930279,0,0,1,1,0,252.4941,5.531388
948,2013,18.43706,652,111.2588,2.914363,6.480044,4.711859,1,1991,22,0,0,199.6927,1,0,1,142.281,4.957804
948,2014,26.87086,461,384.5239,3.291043,6.133398,5.952006,1,1991,23,0,0,151.8131,1,1,1,415.1363,6.028607
948,2015,19.16783,315,148.651,2.953233,5.752573,5.001601,1,1991,24,3.869193,0,142.1492,1,0,1,181.6215,5.201925
949,2006,12.12172,104,80.27396,2.494999,4.644391,4.385445,0,1992,14,0,1,0,0,0,0,108.2228,4.684192
949,2007,14.35865,133,115.4282,2.664353,4.890349,4.748649,0,1992,15,0,1,0,0,0,0,138.5422,4.931175
949,2008,16.12475,96,124.1846,2.780356,4.564348,4.821769,0,1992,16,1.184631,1,0,0,0,0,161.0711,5.081846
949,2009,14.67913,136,120.5058,2.686427,4.912655,4.791698,0,1992,17,0,1,0,0,0,0,153.9339,5.036523
949,2010,15.22637,119,102.2172,2.723029,4.779123,4.6271,0,1992,18,.217212,1,880.2172,0,0,0,130.6862,4.872799
949,2011,10.6884,96,26.28402,2.369159,4.564348,3.268961,0,1992,19,1.284022,1,509.284,0,0,0,56.14247,4.027893
949,2012,9.497766,123,51.29926,2.251057,4.812184,3.937676,0,1992,20,0,1,0,0,0,0,83.40697,4.423732
949,2013,15.81907,126,119.3576,2.761216,4.836282,4.782124,0,1992,21,.3575814,1,472.3576,0,0,0,154.7773,5.041987
949,2014,15.05594,199,79.35075,2.711772,5.293305,4.373878,0,1992,22,1.350757,1,96.35075,0,0,0,106.4406,4.667587
949,2015,13.48126,153,104.9442,2.6013,5.030438,4.653429,0,1992,23,0,1,0,0,0,0,130.3879,4.870514
950,2006,21.93285,185,275.6497,3.087985,5.220356,5.619131,1,1994,12,0,1,0,0,1,0,303.101,5.714066
950,2007,28.44565,443,438.6331,3.347995,6.09357,6.083663,1,1994,13,7.029619,1,0,0,1,1,465.1628,6.142387
950,2008,18.10251,424,132.1048,2.89605,6.049734,4.883596,1,1994,14,0,1,0,0,0,1,162.177,5.088688
950,2009,28.15285,158,432.5331,3.337649,5.062595,6.069659,1,1994,15,4.091507,1,1185.442,0,1,0,460.8568,6.133088
950,2010,20.32267,278,210.9596,3.011737,5.627621,5.351666,1,1994,16,2.527467,1,0,0,1,1,243.0684,5.493343
950,2011,28.89808,282,526.2284,3.363775,5.641907,6.265735,1,1994,17,0,1,0,0,1,1,553.3746,6.316035
950,2012,18.98429,158,168.9192,2.943612,5.062595,5.12942,1,1994,18,0,1,0,0,1,0,197.8248,5.287382
950,2013,20.99756,335,156.2628,3.044406,5.81413,5.051539,1,1994,19,.8849637,1,882.835,0,0,1,182.7948,5.208364
950,2014,37.70087,429,881.0908,3.629683,6.061457,6.781161,1,1994,20,4.156896,1,295.4469,0,1,1,913.1263,6.816874
950,2015,26.90691,329,408.7015,3.292383,5.796058,6.012985,1,1994,21,0,1,496.4835,0,1,1,438.1805,6.082631
951,2006,15.64972,154,136.1812,2.750453,5.036952,4.913987,0,1990,16,0,0,427.1812,1,0,0,166.6969,5.116177
951,2007,16.96147,103,158.2283,2.830944,4.634729,5.064039,0,1990,17,.2282597,0,303.2283,1,0,0,185.3661,5.222333
951,2008,9.827983,102,55.55,2.285234,4.624973,4.017283,0,1990,18,0,0,0,1,0,0,86.84869,4.464168
951,2009,9.171305,167,30.22079,2.216079,5.117994,3.40853,0,1990,19,0,0,0,1,0,0,54.71196,4.002082
951,2010,17.01636,170,157.9793,2.834175,5.135798,5.062464,0,1990,20,0,0,0,1,0,0,187.2092,5.232227
951,2011,16.06954,102,119.3247,2.776925,4.624973,4.781848,0,1990,21,1.324667,0,0,1,0,0,149.716,5.00874
951,2012,17.34866,104,115.7282,2.853515,4.644391,4.751244,0,1990,22,2.728197,0,0,1,0,0,150.2498,5.012299
951,2013,14.1765,107,101.3359,2.651586,4.672829,4.618441,0,1990,23,0,0,941.3359,1,0,0,133.5858,4.894744
951,2014,13.56051,102,93.58709,2.607162,4.624973,4.538892,0,1990,24,0,0,534.5871,1,0,0,118.8659,4.777996
951,2015,12.99854,70,89.14383,2.564837,4.248495,4.490251,0,1990,25,.1438324,0,83.14383,1,0,0,119.0009,4.779131
952,2006,25.88934,132,418.0967,3.253831,4.882802,6.035713,1,1993,13,2.798133,1,980.9781,1,1,0,444.6317,6.097246
952,2007,27.48102,214,447.5403,3.313496,5.365976,6.103766,1,1993,14,6.125593,1,115.9956,1,1,1,478.7648,6.171209
952,2008,21.00001,227,240.7024,3.044523,5.42495,5.483562,1,1993,15,4.925855,1,0,1,1,1,269.1812,5.595385
952,2009,24.04311,344,297.8017,3.179848,5.840641,5.696428,1,1993,16,1.268064,1,405.5181,1,1,1,327.0711,5.790178
952,2010,17.90692,394,106.1838,2.885187,5.976351,4.665172,1,1993,17,0,1,0,1,0,1,137.7023,4.925094
952,2011,25.54335,268,266.7061,3.240377,5.590987,5.586147,1,1993,18,15.36877,1,504.9988,1,1,1,298.232,5.697872
952,2012,20.58336,473,158.2751,3.024483,6.159095,5.064334,1,1993,19,0,1,0,1,0,1,189.2191,5.242906
952,2013,17.1492,387,157.1817,2.841952,5.958425,5.057403,1,1993,20,0,1,0,1,0,1,182.4107,5.206261
952,2014,22.95949,133,299.3377,3.133731,4.890349,5.701572,1,1993,21,0,1,811.4899,1,1,0,329.2805,5.79691
952,2015,30.05491,737,471.7865,3.403026,6.602588,6.156527,1,1993,22,0,1,577.4984,1,1,1,496.2982,6.207177
953,2006,29.20679,265,446.4455,3.374401,5.57973,6.101317,1,1991,15,0,0,1404.26,1,1,1,480.2583,6.174324
953,2007,25.10955,242,369.6295,3.223248,5.488938,5.912501,1,1991,16,0,0,340.2838,1,1,1,401.7989,5.995952
953,2008,14.82108,172,128.3611,2.69605,5.147494,4.854847,1,1991,17,0,0,589.1578,1,0,0,156.1585,5.050871
953,2009,28.94437,166,491.6404,3.365376,5.111988,6.197747,1,1991,18,6.331267,0,1258.701,1,1,0,519.0103,6.251924
953,2010,21.95686,425,211.0851,3.08908,6.052089,5.352261,1,1991,19,0,0,0,1,1,1,241.2135,5.485682
953,2011,25.10065,702,313.7544,3.222894,6.553934,5.74861,1,1991,20,0,0,0,1,1,1,340.5216,5.830479
953,2012,23.51133,235,306.2924,3.157482,5.459586,5.72454,1,1991,21,1.054795,0,0,1,1,1,334.4527,5.812496
953,2013,30.13379,126,589.4581,3.405647,4.836282,6.379204,1,1991,22,0,0,0,1,1,0,619.9428,6.429627
953,2014,26.38872,186,467.0519,3.272937,5.225747,6.146441,1,1991,23,4.602724,0,56.83272,1,1,0,497.3162,6.209226
953,2015,17.44766,502,142.1977,2.859205,6.2186,4.957218,1,1991,24,0,0,113.9594,1,0,1,170.9537,5.141393
954,2006,27.03482,364,344.4641,3.297126,5.897154,5.84199,1,1991,15,11.33572,1,506.7957,1,1,1,368.6748,5.909915
954,2007,17.20535,356,98.99448,2.845221,5.874931,4.595064,1,1991,16,3.910933,1,539.7409,1,0,1,130.1532,4.868712
954,2008,26.56272,587,370.9161,3.279509,6.375025,5.915976,1,1991,17,0,1,66.40709,1,1,1,402.4915,5.997674
954,2009,22.31672,490,203.9163,3.105336,6.194406,5.317709,1,1991,18,.9253252,1,0,1,1,1,239.4037,5.478151
954,2010,20.33383,104,277.9758,3.012286,4.644391,5.627534,1,1991,19,0,1,0,1,1,0,307.504,5.728488
954,2011,19.84459,319,173.9963,2.987931,5.765191,5.159034,1,1991,20,0,1,276.709,1,1,1,199.8946,5.29779
954,2012,21.43854,371,238.4973,3.06519,5.916202,5.474358,1,1991,21,1.054578,1,.0545781,1,1,1,269.2974,5.595816
954,2013,28.90843,640,433.6236,3.364133,6.461468,6.072177,1,1991,22,.8106767,1,0,1,1,1,463.0976,6.137938
954,2014,32.69012,352,554.4646,3.487073,5.863631,6.318003,1,1991,23,0,1,828.5074,1,1,1,585.0511,6.371699
954,2015,23.62762,672,289.1639,3.162416,6.510258,5.666994,1,1991,24,0,1,680.9016,1,1,1,318.1793,5.762615
955,2006,13.71644,131,133.9843,2.618595,4.875197,4.897723,0,1990,16,0,1,0,0,0,0,161.8385,5.086599
955,2007,14.06024,85,117.1881,2.643351,4.442651,4.76378,0,1990,17,0,1,425.1881,0,0,0,147.2611,4.992207
955,2008,16.73495,138,138.7366,2.817499,4.927254,4.932577,0,1990,18,.7366236,1,0,0,0,0,165.9594,5.111743
955,2009,13.59151,74,69.75708,2.609446,4.304065,4.245019,0,1990,19,1.757082,1,0,0,0,0,96.09765,4.565365
955,2010,11.56821,84,44.45318,2.448261,4.430817,3.794436,0,1990,20,.4531777,1,860.4532,0,0,0,70.68108,4.258178
955,2011,16.57634,127,149.972,2.807976,4.844187,5.010449,0,1990,21,0,1,290.972,0,0,0,177.9804,5.181674
955,2012,13.41307,81,109.4348,2.59623,4.394449,4.695329,0,1990,22,0,1,0,0,0,0,144.463,4.973024
955,2013,15.25488,82,99.24834,2.7249,4.406719,4.597625,0,1990,23,1.248348,1,498.2484,0,0,0,128.4344,4.855418
955,2014,13.2355,106,78.55035,2.582903,4.663439,4.36374,0,1990,24,.5503547,1,0,0,0,0,108.795,4.689466
955,2015,16.53393,97,146.7123,2.805414,4.574711,4.988474,0,1990,25,.7123336,1,0,0,0,0,179.7143,5.191368
956,2006,29.39554,642,502.2456,3.380843,6.464588,6.219089,1,1992,14,.9019254,1,600.3219,1,1,1,532.7102,6.277977
956,2007,22.95072,346,274.5268,3.133349,5.846439,5.615049,1,1992,15,7.423579,1,832.5436,1,1,1,308.6754,5.73229
956,2008,20.84921,340,199.4642,3.037316,5.828946,5.295635,1,1992,16,7.949995,1,0,1,1,1,233.6038,5.453627
956,2009,24.05373,563,280.4459,3.18029,6.33328,5.636381,1,1992,17,6.382731,1,391.0427,1,1,1,307.7446,5.72927
956,2010,19.4271,147,207.8304,2.966669,4.990433,5.336722,1,1992,18,0,1,0,1,1,0,240.4358,5.482453
956,2011,14.74862,173,92.75451,2.691149,5.153292,4.529956,1,1992,19,.888427,1,458.9084,1,0,0,122.393,4.807237
956,2012,18.60097,260,113.5224,2.923214,5.560682,4.732,1,1992,20,8.366917,1,59.38692,1,0,1,145.8061,4.982278
956,2013,29.47156,496,538.8699,3.383426,6.206576,6.289474,1,1992,21,5.590175,1,99.59017,1,1,1,571.168,6.347683
956,2014,17.10836,465,105.5495,2.839567,6.142037,4.65918,1,1992,22,0,1,0,1,0,1,136.419,4.915731
956,2015,28.28518,431,443.4965,3.342338,6.066108,6.09469,1,1992,23,7.612806,1,959.9428,1,1,1,469.5806,6.15184
957,2006,15.25549,121,97.30004,2.724939,4.795791,4.577799,0,1991,15,1.300042,1,0,0,0,0,125.7208,4.834064
957,2007,13.07986,118,72.52913,2.571073,4.770685,4.283988,0,1991,16,.5291312,1,0,0,0,0,103.1183,4.635877
957,2008,14.65717,178,92.46883,2.684929,5.181784,4.526872,0,1991,17,.4688314,1,0,0,0,0,123.611,4.81714
957,2009,14.46642,89,93.94477,2.67183,4.488636,4.542707,0,1991,18,.9447675,1,145.9448,0,0,0,125.2158,4.830039
957,2010,13.59122,124,110.9991,2.609424,4.820282,4.709523,0,1991,19,0,1,0,0,0,0,136.7811,4.918382
957,2011,15.99906,153,124.5078,2.77253,5.030438,4.824368,0,1991,20,.5078008,1,0,0,0,0,151.5781,5.021101
957,2012,11.66136,100,92.28384,2.456281,4.60517,4.524869,0,1991,21,0,1,0,0,0,0,120.3624,4.790507
957,2013,14.70696,171,127.9397,2.688321,5.141664,4.851559,0,1991,22,0,1,0,0,0,0,154.8084,5.042188
957,2014,15.32067,87,116.9023,2.729203,4.465908,4.761339,0,1991,23,.9023141,1,0,0,0,0,144.5429,4.973576
957,2015,15.20416,91,123.4541,2.721569,4.510859,4.815869,0,1991,24,.4540805,1,0,0,0,0,148.7944,5.002565
958,2006,29.06278,182,594.2842,3.369458,5.204007,6.387358,1,1992,14,5.565538,1,273.4455,1,1,0,631.6499,6.448335
958,2007,19.39763,315,125.8032,2.965151,5.752573,4.834719,1,1992,15,1.491774,1,492.9618,1,0,1,152.006,5.02392
958,2008,18.7766,383,200.8496,2.932611,5.948035,5.302556,1,1992,16,0,1,9.568821,1,1,1,234.5087,5.457492
958,2009,19.26217,440,104.2003,2.958143,6.086775,4.646315,1,1992,17,5.916777,1,0,1,0,1,129.2408,4.861678
958,2010,18.67641,608,117.7866,2.927261,6.410175,4.768875,1,1992,18,0,1,44.88676,1,0,1,149.9054,5.010005
958,2011,24.12259,585,275.2699,3.183149,6.371612,5.617752,1,1992,19,0,1,0,1,1,1,300.3841,5.705062
958,2012,32.19667,767,500.3774,3.471863,6.642487,6.215363,1,1992,20,5.384222,1,0,1,1,1,524.5977,6.262631
958,2013,23.19551,240,281.7427,3.143959,5.480639,5.640995,1,1992,21,.9830635,1,420.7731,1,1,1,308.809,5.732723
958,2014,22.0257,480,244.2208,3.09221,6.173786,5.498073,1,1992,22,8.170499,1,1040.811,1,1,1,279.082,5.631505
958,2015,25.58783,459,307.2058,3.242117,6.12905,5.727518,1,1992,23,0,1,207.5645,1,1,1,333.315,5.809088
959,2006,12.77595,110,63.83318,2.547565,4.70048,4.156273,0,1990,16,.8331748,0,0,1,0,0,96.16037,4.566017
959,2007,14.43957,137,100.6948,2.669972,4.919981,4.612094,0,1990,17,0,0,504.6948,1,0,0,130.7621,4.87338
959,2008,10.09508,63,57.24335,2.312048,4.143135,4.047312,0,1990,18,0,0,0,1,0,0,82.99713,4.418806
959,2009,13.40545,136,58.79701,2.595661,4.912655,4.074091,0,1990,19,.7970095,0,748.797,1,0,0,91.69501,4.518468
959,2010,15.29475,174,131.9721,2.72751,5.159055,4.882591,0,1990,20,0,0,333.9721,1,0,0,163.757,5.098383
959,2011,14.21528,107,78.4745,2.654317,4.672829,4.362774,0,1990,21,1.474503,0,0,1,0,0,105.6675,4.660298
959,2012,13.36375,100,88.8612,2.592546,4.60517,4.487076,0,1990,22,0,0,314.8612,1,0,0,116.2102,4.755401
959,2013,10.79917,116,47.94276,2.379469,4.75359,3.870008,0,1990,23,0,0,0,1,0,0,81.45941,4.400105
959,2014,10.97579,94,77.48301,2.395692,4.543295,4.350059,0,1990,24,0,0,22.48301,1,0,0,102.1362,4.626307
959,2015,12.80322,114,91.78909,2.549696,4.736198,4.519494,0,1990,25,0,0,542.7891,1,0,0,125.773,4.834479
960,2006,19.08902,430,152.2097,2.949113,6.063785,5.025259,1,1991,15,.5361835,1,238.2562,0,0,1,181.9323,5.203635
960,2007,20.50575,205,190.089,3.020705,5.32301,5.247492,1,1991,16,1.913882,1,68.60388,0,1,1,217.9121,5.384091
960,2008,27.19819,300,437.9615,3.30315,5.703783,6.082131,1,1991,17,0,1,259.416,0,1,1,470.6667,6.15415
960,2009,18.90013,277,182.8403,2.939169,5.624018,5.208613,1,1991,18,0,1,700.2237,0,1,1,208.9411,5.342052
960,2010,29.16588,446,480.3901,3.372999,6.100319,6.174598,1,1991,19,10.35646,1,0,0,1,1,510.175,6.234754
960,2011,18.51953,394,121.9579,2.918826,5.976351,4.803676,1,1991,20,0,1,0,0,0,1,151.2506,5.018938
960,2012,16.95272,101,152.6373,2.830428,4.61512,5.028064,1,1991,21,4.838334,1,0,0,0,0,179.542,5.190409
960,2013,22.16875,332,269.5964,3.098683,5.805135,5.596926,1,1991,22,1.454143,1,0,0,1,1,294.5695,5.685515
960,2014,22.54572,176,302.1686,3.115545,5.170484,5.710985,1,1991,23,2.397891,1,0,0,1,0,328.5923,5.794818
960,2015,22.75641,543,239.049,3.124847,6.297109,5.476668,1,1991,24,5.227033,1,0,0,1,1,272.1977,5.606529
961,2006,13.84719,119,94.20187,2.628082,4.779123,4.54544,0,1990,16,0,0,905.2019,1,0,0,118.7798,4.777271
961,2007,14.06663,102,120.759,2.643805,4.624973,4.793797,0,1990,17,0,0,483.759,1,0,0,149.9319,5.010181
961,2008,13.41261,118,106.0888,2.596195,4.770685,4.664277,0,1990,18,0,0,20.08883,1,0,0,135.8797,4.91177
961,2009,13.79128,125,121.6931,2.624037,4.828314,4.801503,0,1990,19,0,0,0,1,0,0,149.5877,5.007883
961,2010,15.3326,162,117.7992,2.729981,5.087596,4.768982,0,1990,20,0,0,1278.799,1,0,0,146.3676,4.986122
961,2011,11.7654,83,61.3695,2.465163,4.41884,4.116913,0,1990,21,.3695022,0,0,1,0,0,86.98393,4.465724
961,2012,13.29042,155,86.66079,2.587044,5.043425,4.462001,0,1990,22,0,0,0,1,0,0,117.0067,4.762231
961,2013,12.88743,95,107.2297,2.556253,4.553877,4.674973,0,1990,23,0,0,612.2297,1,0,0,135.2136,4.906856
961,2014,16.29288,87,157.8077,2.790728,4.465908,5.061378,0,1990,24,0,0,344.8077,1,0,0,185.2322,5.22161
961,2015,14.95368,152,86.87753,2.704957,5.02388,4.464499,0,1990,25,.8775271,0,473.8775,1,0,0,118.1988,4.772368
962,2006,13.89522,84,90.04861,2.631545,4.430817,4.50035,0,1991,15,.0486152,0,728.0486,1,0,0,121.967,4.803751
962,2007,9.454813,160,48.09579,2.246524,5.075174,3.873195,0,1991,16,0,0,0,1,0,0,79.97332,4.381693
962,2008,16.04296,150,141.8086,2.77527,5.010635,4.954478,0,1991,17,0,0,0,1,0,0,169.7099,5.13409
962,2009,13.01203,131,79.6554,2.565874,4.875197,4.37771,0,1991,18,0,0,294.6554,1,0,0,107.4975,4.677468
962,2010,14.67399,114,83.74819,2.686076,4.736198,4.427814,0,1991,19,.7481954,0,808.7482,1,0,0,110.7697,4.707454
962,2011,11.53257,93,76.11296,2.445176,4.532599,4.332219,0,1991,20,0,0,0,1,0,0,109.4192,4.695186
962,2012,17.36322,104,189.7693,2.854354,4.644391,5.24581,0,1991,21,0,0,0,1,1,0,213.8386,5.365222
962,2013,16.04834,104,149.802,2.775605,4.644391,5.009315,0,1991,22,0,0,198.802,1,0,0,183.987,5.214865
962,2014,18.70601,155,152.1034,2.928845,5.043425,5.02456,0,1991,23,1.10336,0,937.1033,1,0,0,179.3209,5.189177
962,2015,12.53003,68,97.35696,2.528128,4.219508,4.578384,0,1991,24,0,0,0,1,0,0,127.7343,4.849952
963,2006,27.88022,277,499.9506,3.327918,5.624018,6.214509,1,1994,12,9.608932,0,635.179,1,1,1,529.0402,6.271064
963,2007,15.60042,200,122.7208,2.747298,5.298317,4.809912,1,1994,13,0,0,348.173,1,0,1,148.0002,4.997214
963,2008,24.82815,145,359.7703,3.211978,4.976734,5.885466,1,1994,14,0,0,443.8762,1,1,0,386.6684,5.957568
963,2009,27.13895,508,386.1341,3.30097,6.230482,5.956185,1,1994,15,6.670278,0,572.2203,1,1,1,419.7577,6.039678
963,2010,23.62889,178,340.4619,3.16247,5.181784,5.830303,1,1994,16,4.492437,0,172.1124,1,1,0,373.1014,5.92185
963,2011,20.33226,434,186.0065,3.012209,6.073044,5.225781,1,1994,17,0,0,0,1,1,1,216.4191,5.377217
963,2012,26.11256,381,314.5088,3.262417,5.9428,5.751012,1,1994,18,0,0,866.515,1,1,1,342.2195,5.835453
963,2013,22.09366,620,227.5662,3.095291,6.429719,5.427441,1,1994,19,5.741489,0,0,1,1,1,262.6225,5.570718
